,City,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
10,"Dallas, TX",11.630533936300292,12.257335361877853,15.741235517379145,16.425376042397318,10.705988588598188,9.868313285904703,9.779731737469275,9.27521634756495,7.912220165596459,6.62874425708848,5.185364129681076,4.682170675389099,5.226705076538821,4.3181546971409315,4.611743510408245,4.9021611331952295,6.029384285794988,4.017421035493324,4.411594856316681
11,"Denver, CO",15.244506058738962,15.224326663611832,16.91924003211132,19.425366084081247,10.441713716373298,8.37001221001221,9.499337057896943,7.243437317048132,5.90512177824936,4.70022078557358,4.4856267702205646,4.337630429809117,3.159972557562919,3.6015133222122886,3.0241337376381683,4.341347877118138,6.249272424725918,3.7080468068600436,3.739817957591337
12,"Detroit, MI",4.870205503308951,4.510864139145057,4.77731209425695,4.892702517094144,3.534278208352421,3.0766681033598093,29.287442544075542,27.65353898934226,25.32932103774051,21.588266107909902,20.592425757891935,16.485685736047348,15.84967378996747,13.051751839318015,11.162507525228648,14.912898792373324,17.370209895441455,12.369072483948324,10.694359826456198
13,"Fresno, CA",11.785305664610208,9.090111808470843,9.549673645842164,8.874429043943929,7.169778353017311,6.2574189285910915,18.469329795214,16.81292859540594,13.492895333872873,11.856395641823205,10.877839165131983,9.699022011068712,9.223339173511272,9.003976126638388,8.181632068132497,9.53657285617379,9.324753783707246,7.93222041300808,7.001139729285706
14,"Houston, TX",10.978751454051958,11.850527881701211,14.659176082141016,17.00255604242078,12.022466402516237,10.034321517022141,10.242448645098097,9.720490014095981,7.861027097514183,6.556758681408646,5.900925196033689,6.549111043914256,6.260268174828479,5.33110914751472,5.354705292991344,6.241704956822034,8.362474010772228,5.919370650293974,6.235924603374183
15,"Jacksonville, FL",15.460328317373461,16.698127278753727,15.222439519049688,14.329160777979675,9.225958676045778,7.99905171923303,13.21503526297236,12.433001123164194,10.738280031473627,8.524174838810685,7.230925145768288,5.971617254461149,6.359029857449245,5.788544751856244,4.761055481541965,5.470291243470453,4.68988890823027,4.212637714349328,4.412098118220762
16,"Memphis, TN",9.374621397871174,8.392120726495726,8.846534929028667,9.570863118095351,6.956866884830571,6.714522609860323,14.481545059096417,14.094633774785622,13.613187946435342,10.090317659306407,10.14518714347924,8.487025722259938,8.51929686233241,9.605347923104933,7.49769194184626,8.559150990479719,9.847003001839838,6.074460501587713,7.454731142704298
17,"Milwaukee, WI",8.05478039310847,9.681867008558855,9.401248843663275,11.501267527529114,7.732208658160579,6.489884829400854,15.76080024168373,13.076122232358136,11.328142199582045,10.492440098454532,8.669008444357301,7.976563464496518,6.22867305929148,5.2771513921728985,5.25184859672737,6.342175795477973,6.956475071110396,4.997171346959458,5.1076485870905275
18,"Minneapolis, MN",11.372940988325604,12.623779168372419,13.22798575089057,12.265595517182229,10.954067255307157,8.057527794132927,9.948096885813149,8.676158561228615,7.952083333333333,6.692040875247541,5.676648413650564,5.776543490665039,4.229211479952716,5.116692044379194,4.400194492195427,5.248658443367491,8.447103534062379,4.642461089871346,3.878292393086539
19,"Omaha, NE",12.477582964266213,14.380263157894737,15.457958071596154,17.508702466386207,13.289505428226779,11.29059405940594,9.145873989406189,7.6276347844508,5.073781145667853,5.969799499262049,4.117716264138894,4.806005518176908,4.348451116835484,4.51662193664662,4.7463795877710515,4.407300082519335,4.129117700785484,3.3160422089820654,3.267204222693238
20,"Orlando, FL",15.234550195567145,15.583578087089771,15.656627993088126,10.999755062050948,7.046257953742046,7.096811047089211,9.547525315408032,11.693472878217266,9.35750666493935,6.828154823983155,7.215770861026812,5.5018652512455875,5.449845847217465,4.695897993241518,3.548824864592216,5.03455024281814,7.7648835323397005,4.087220050636206,5.204005285193499
21,"Philadelphia, PA",8.087786405538768,8.080279971106185,9.310719188636428,10.011343301689363,7.24194914419649,6.3358664785411944,16.697880357457322,15.891952143662131,13.79624753703372,12.79080496660181,10.931037071080448,9.578339896516628,9.138835092867817,8.17394479559352,8.202741169200847,8.789004353231448,10.492398627495177,7.047208561271666,6.199517116219047
22,"Phoenix, AZ",17.948402088903325,21.296041206769683,18.75096118070197,18.5344349985672,8.85852165725047,8.668027045136139,10.988543045108221,9.695197573157586,9.086907189458529,8.191596634247853,6.227012596032321,5.90751782614485,5.545193037023608,4.781442376745155,4.394312989186988,5.354215486983741,5.932052162777163,4.324953577249161,4.3913170532676835
23,"Pittsburgh, PA",9.562231200312786,13.439130830075461,14.273715710723192,14.612311533659849,10.567476254223243,8.902215347218386,10.821185803012332,9.333526374209738,7.990416110639329,8.258367529155633,7.013221749034367,6.494885562588115,5.442911201866278,4.558033632680744,5.287490174386445,5.357451603479422,7.185849478480523,5.3412445354140665,4.922188989625199
24,"Portland, OR",12.636709084482149,15.801269709111724,15.423615276944611,14.097969252455838,8.590895069662228,8.194201326397279,9.724300755328313,9.700365590222546,9.037973027174795,7.406923942175501,6.456997899675404,4.978534530587621,4.654047321239721,4.002931491860981,3.845886128978203,5.2981170875907715,7.120400679539239,4.527439184436255,3.8241450410296993
25,"Raleigh, NC",17.215081484209556,17.662950100530068,21.067559021922428,18.119670103092783,11.157394245380129,9.330585665416478,9.01751487256149,8.143873544601139,7.780225665494115,5.568407007681922,4.905191270982831,4.501470413498099,3.5257090712702754,3.2874151733105776,4.428556463440184,4.2912450310536014,5.5429174883513195,3.2420629469224265,3.0221506354292145
26,"Sacramento, CA",11.973464703577227,11.621062300751067,11.694022600603365,9.819016393442624,7.258568720673689,6.259219264618541,15.614168388341557,14.897982255234874,12.49722719904445,10.323562999619337,8.235577085372853,7.180316938913236,8.163714380019805,6.476879165674259,5.553054123951105,6.670750430345983,7.527603536187227,5.0065403527079955,6.203279756656363
27,"Seattle, WA",15.637810522338718,18.825163398692812,18.424410686223155,22.54329582893019,14.269056811913956,10.961902282391739,7.205299124239509,5.948017538571433,5.8532734208409885,4.460465059445985,4.811097451329383,4.69191342688959,3.986129451108079,3.7603303145355857,3.56819513234276,4.092622169474834,5.322619379052533,3.3449248275748,4.174967202759827
28,"Tampa, FL",14.33160809951875,15.09031546031454,11.186440677966102,14.137180400538274,7.191854358734975,7.337596866927756,12.476289404751153,12.52956255685107,10.79081898228561,8.831116419343052,8.299397552425534,7.525956840390879,5.772529776596109,5.665789395865985,3.957766990291262,5.773295459979533,5.306419118328561,4.341841727408247,3.826190990213011
29,"Tucson, AZ",13.450424178154824,15.015755813953488,14.391907060276125,13.81756686439796,9.130952380952381,7.615366132035803,13.88047852178177,11.448460760565368,12.211042756664558,9.843490048678293,9.698171540995894,8.885803277071501,8.468252178134927,5.744046267278315,6.291506721352152,7.52344715784175,6.877717292024406,5.798660971695306,5.056839625137117
30,"Tulsa, OK",14.075982343150734,14.096174627188242,16.782754290498115,21.912674216027874,13.843572713435726,10.640480292914065,8.010352382959743,7.862066245279112,7.1739855911741035,5.581463201147609,6.377930687902275,7.008046746368704,6.854466480745498,5.031362671012989,5.54765569644995,6.213190842076524,7.054247215041475,4.8335332293557975,6.023027955669747
31,"Washington, DC",10.958859772266416,11.788686022149058,12.381387926672634,12.881559045956951,9.013276990185387,8.060210536253777,11.37744198720052,10.34290806882841,10.4465694721872,8.859504306593598,7.250638138330928,6.919595015258372,6.590777941633416,7.541189689775929,6.26380691348715,7.1196262500060765,8.200760951266574,5.112622474884897,5.258938671125756
32,"Wichita, KS",12.318049297641135,13.096823415175475,15.24534360950546,16.4089394068883,9.897806150884126,8.734962805526036,10.462393034078968,8.034787588132136,7.482115816406454,6.848021108179419,4.994330979291551,5.75430981330308,6.689719644957329,4.901292373093775,5.507219089710939,5.570981009369107,7.203337529931621,6.025616385024419,4.093884874642355
